"","","Mid","Mid","South","South","North","North"
"Year","Time","pv","gas","pv","gas","pv","gas"
"2016",386.00,0.00,47151.40,0.00,5078.32,0.00,11906.70
"2016",387.00,0.00,47670.24,0.00,4745.60,0.00,11993.73
"2016",388.00,0.00,49376.66,0.00,4554.82,0.00,12266.81
"2016",389.00,0.00,51926.68,0.00,4500.44,0.00,12878.99
"2016",390.00,0.00,59072.32,0.00,4471.87,0.00,14453.69
"2016",391.00,0.00,66463.92,0.00,4527.17,0.00,16073.41
"2016",392.00,580.76,67848.05,70.74,4864.72,0.00,16329.24
"2016",393.00,1377.35,66458.63,893.00,4905.13,0.00,16075.66
"2016",394.00,3231.52,65339.49,2493.07,4011.97,54.18,15977.22
"2016",395.00,4866.91,64604.39,3478.48,3405.36,105.41,15940.24
"2016",396.00,5583.02,63495.30,3884.45,3150.54,106.40,15819.22
"2016",397.00,7239.73,61485.01,4019.63,3041.17,133.98,15700.11
"2016",398.00,5198.88,62688.02,3987.72,2551.43,40.39,15920.49
"2016",399.00,2576.91,65105.33,3763.95,2918.05,0.00,16317.23
"2016",400.00,296.67,68076.41,3110.73,3718.74,0.00,16579.81
"2016",401.00,0.00,71882.96,1651.31,5139.45,0.00,16573.81
"2016",402.00,0.00,72385.47,361.08,6414.01,0.00,16274.47
"2016",403.00,0.00,70336.04,15.51,7108.89,0.00,15848.35
"2016",404.00,0.00,66848.25,0.00,7486.61,0.00,15323.20
"2016",405.00,0.00,64443.32,0.00,7413.80,0.00,14533.97
"2016",406.00,0.00,62245.91,0.00,7158.50,0.00,13609.70
"2016",407.00,0.00,56676.03,0.00,6868.18,0.00,12743.95
"2016",408.00,0.00,52120.77,0.00,6420.25,0.00,12224.80
"2016",409.00,0.00,49352.64,0.00,5651.59,0.00,12021.49
"2016",410.00,0.00,47880.66,0.00,5090.30,0.00,11928.46
"2016",411.00,0.00,48439.86,0.00,4754.82,0.00,11952.47
"2016",412.00,0.00,48999.06,0.00,4573.25,0.00,12119.77
"2016",413.00,0.00,51335.78,0.00,4431.32,0.00,12731.19
"2016",414.00,0.00,58263.31,0.00,4411.04,0.00,14191.12
"2016",415.00,0.00,65256.17,0.00,4508.74,0.00,15669.05
"2016",416.00,799.39,66538.88,67.58,4879.87,0.00,15942.88
"2016",417.00,650.91,67052.47,849.89,4969.45,16.75,15653.05
"2016",418.00,1317.75,67855.69,2457.82,4129.25,78.81,15651.00
"2016",419.00,1930.27,69042.80,3455.38,3433.07,126.10,15512.94
"2016",420.00,1833.92,69390.87,3865.70,3057.77,160.58,15437.20
"2016",421.00,2107.45,69020.31,3995.06,3000.31,220.67,15404.11
"2016",422.00,1168.94,69459.19,3959.57,2473.59,118.22,15619.85
"2016",423.00,566.35,69538.13,3727.93,2812.13,53.20,15990.96
"2016",424.00,37.92,69525.62,3068.02,3654.54,0.00,16424.52
"2016",425.00,0.00,71506.32,1595.80,5106.48,0.00,16530.30
"2016",426.00,0.00,69794.13,341.13,6368.52,0.00,16213.70
"2016",427.00,0.00,66417.80,15.25,7019.74,0.00,15861.10
"2016",428.00,0.00,62302.60,0.00,7424.86,0.00,15327.70
"2016",429.00,0.00,59045.42,0.00,7398.13,0.00,14738.03
"2016",430.00,0.00,56722.15,0.00,7172.32,0.00,13908.29
"2016",431.00,0.00,51696.09,0.00,6861.72,0.00,13009.52
"2016",432.00,0.00,48966.39,0.00,6389.84,0.00,12392.10
"2016",433.00,0.00,47486.72,0.00,5631.31,0.00,12256.31
"2016",434.00,0.00,47188.87,0.00,5070.03,0.00,12246.55
"2016",435.00,0.00,47946.96,0.00,4727.17,0.00,12268.31
"2016",436.00,0.00,49603.41,0.00,4516.11,0.00,12434.11
"2016",437.00,0.00,51825.80,0.00,4461.73,0.00,12984.02
"2016",438.00,0.00,58078.83,0.00,4447.91,0.00,14571.48
"2016",439.00,0.00,65538.65,0.00,4537.31,0.00,16193.45
"2016",440.00,75.16,67543.68,69.07,4871.00,0.00,16623.32
"2016",441.00,782.89,67083.83,860.38,4858.49,16.75,16448.28
"2016",442.00,1475.04,67345.78,2418.07,4036.28,217.72,16275.07
"2016",443.00,1895.54,68189.72,3400.73,3374.36,361.55,15992.44
"2016",444.00,2038.12,67334.21,3796.02,3033.45,409.82,15680.10
"2016",445.00,2190.80,65867.13,3907.43,2911.90,359.58,15540.53
"2016",446.00,1886.12,64819.94,3880.99,2407.46,231.51,15605.58
"2016",447.00,1027.75,65172.91,3621.29,2742.74,63.05,15846.82
"2016",448.00,133.34,66214.32,2969.27,3503.52,1.97,16388.03
"2016",449.00,0.00,70116.97,1564.79,4806.62,0.00,16711.85
"2016",450.00,0.00,70439.81,349.55,5914.02,0.00,16451.52
"2016",451.00,0.00,67660.15,19.00,6641.80,0.00,15921.12
"2016",452.00,0.00,63140.44,0.00,7102.28,0.00,15232.42
"2016",453.00,0.00,60212.81,0.00,7107.81,0.00,14636.00
"2016",454.00,0.00,58844.60,0.00,6847.90,0.00,14126.60
"2016",455.00,0.00,54342.19,0.00,6586.15,0.00,13560.18
"2016",456.00,0.00,49772.52,0.00,6237.76,0.00,13068.79
"2016",457.00,0.00,46708.46,0.00,5573.25,0.00,12815.22
"2016",458.00,0.00,45199.97,0.00,5061.73,0.00,12710.94
"2016",459.00,0.00,45112.53,0.00,4698.60,0.00,12714.69
"2016",460.00,0.00,45805.28,0.00,4446.07,0.00,12807.72
"2016",461.00,0.00,45564.12,0.00,4297.68,0.00,12978.02
"2016",462.00,0.00,46228.05,0.00,4261.73,0.00,13410.89
"2016",463.00,0.00,50091.51,0.00,4248.83,0.00,14020.82
"2016",464.00,983.87,53614.86,70.70,4292.42,0.00,14647.25
"2016",465.00,576.47,56953.73,871.66,3572.56,3.94,15151.21
"2016",466.00,1290.74,58138.04,2485.16,2334.17,74.87,15522.90
"2016",467.00,1885.76,58963.12,3443.78,1882.46,105.41,15567.39
"2016",468.00,2312.68,57784.84,3816.38,1650.88,117.23,15450.53
"2016",469.00,3292.56,55020.71,3913.09,1562.46,93.59,15275.37
"2016",470.00,2386.32,54369.46,3855.62,1486.29,39.41,15077.48
"2016",471.00,965.28,55606.98,3615.97,1543.46,4.93,15237.25
"2016",472.00,89.30,57204.53,3014.89,2146.38,6.90,15731.92
"2016",473.00,0.00,61497.43,1674.85,3366.60,0.00,15921.12
"2016",474.00,0.00,62364.10,397.62,4688.08,0.00,15622.53
"2016",475.00,0.00,59792.93,21.74,5692.52,0.00,15164.90
"2016",476.00,0.00,55798.80,0.00,6476.47,0.00,14627.74
"2016",477.00,0.00,53995.33,0.00,6509.65,0.00,14110.09
"2016",478.00,0.00,53954.02,0.00,6335.46,0.00,13563.19
"2016",479.00,0.00,50659.36,0.00,6002.74,0.00,13017.78
"2016",480.00,0.00,47142.75,0.00,5683.85,0.00,12558.64
"2016",481.00,0.00,44702.26,0.00,5257.12,0.00,12291.57
"2016",482.00,0.00,43925.91,0.00,4695.83,0.00,12136.27
"2016",483.00,0.00,44218.97,0.00,4360.35,0.00,12128.77
"2016",484.00,0.00,44733.01,0.00,4113.35,0.00,12142.27
"2016",485.00,0.00,44061.39,0.00,3962.20,0.00,12310.32
"2016",486.00,0.00,42218.53,0.00,3929.02,0.00,12657.67
"2016",487.00,0.00,43334.05,0.00,3934.55,0.00,13000.52
"2016",488.00,544.40,45265.68,64.72,3942.64,0.00,13385.38
"2016",489.00,1846.22,47120.17,770.47,3111.54,16.75,13817.27
"2016",490.00,3271.52,48880.00,2309.75,1790.70,117.23,14168.41
"2016",491.00,4157.72,50903.16,3311.30,1211.27,185.21,14386.27
"2016",492.00,4534.05,49908.06,3724.94,1099.00,238.41,14417.10
"2016",493.00,5859.23,46459.46,3835.62,1161.59,233.48,14368.76
"2016",494.00,4691.78,45779.25,3811.53,1157.12,108.37,14505.12
"2016",495.00,2472.62,47895.61,3534.48,1212.97,27.58,14907.00
"2016",496.00,467.19,51063.64,2885.22,1747.95,0.00,15613.53
"2016",497.00,0.00,56679.87,1548.23,2934.70,0.00,15929.37
"2016",498.00,0.00,59211.64,362.25,4239.57,0.00,15900.11
"2016",499.00,0.00,58034.63,18.31,5414.85,0.00,15784.58
"2016",500.00,0.00,55511.51,0.00,6032.23,0.00,15440.23
"2016",501.00,0.00,54678.48,0.00,6203.66,0.00,14959.34
"2016",502.00,0.00,55170.42,0.00,6175.09,0.00,14320.15
"2016",503.00,0.00,51678.79,0.00,5992.60,0.00,13745.49
"2016",504.00,0.00,48978.88,0.00,5552.97,0.00,13401.14
"2016",505.00,0.00,47146.59,0.00,4940.07,0.00,13278.10
"2016",506.00,0.00,46470.17,0.00,4524.41,0.00,13210.58
"2016",507.00,0.00,47239.79,0.00,4184.32,0.00,13319.36
"2016",508.00,0.00,48547.47,0.00,4048.83,0.00,13638.21
"2016",509.00,0.00,51537.55,0.00,4021.18,0.00,14356.92
"2016",510.00,0.00,58621.69,0.00,4001.83,0.00,15963.88
"2016",511.00,0.00,65627.05,0.00,4111.50,0.00,17602.36
"2016",512.00,1505.47,66079.73,67.68,4546.13,0.00,17903.19
"2016",513.00,2594.22,64802.66,818.33,4615.75,63.05,17789.13
"2016",514.00,4512.14,63950.29,2397.44,3924.19,251.21,17627.97
"2016",515.00,5635.08,63803.56,3380.25,3394.83,348.74,17563.45
"2016",516.00,5941.53,63012.85,3766.35,3163.57,374.36,17430.56
"2016",517.00,5872.01,62771.06,3880.83,3137.57,379.28,17214.07
"2016",518.00,4402.71,63659.06,3847.75,2658.22,235.45,17375.16
"2016",519.00,2159.13,65372.27,3631.40,3119.73,68.96,17830.48
"2016",520.00,404.37,66915.65,3053.84,3830.92,0.99,18477.63
"2016",521.00,231.65,70438.75,1704.55,5134.13,0.00,18872.48
"2016",522.00,0.00,71120.07,413.14,6479.92,0.00,18649.66
"2016",523.00,0.00,69045.65,22.03,7047.07,0.00,18269.30
"2016",524.00,0.00,64681.60,0.00,7547.44,0.00,17840.18
"2016",525.00,0.00,61800.09,0.00,7549.28,0.00,17079.46
"2016",526.00,0.00,60157.09,0.00,7350.20,0.00,16247.46
"2016",527.00,0.00,55274.19,0.00,6995.36,0.00,15431.98
"2016",528.00,0.00,52348.48,0.00,6519.79,0.00,14913.58
"2016",529.00,0.00,50632.45,0.00,5717.95,0.00,14702.02
"2016",530.00,0.00,49745.62,0.00,5157.58,0.00,14632.25
"2016",531.00,0.00,49753.30,0.00,4834.08,0.00,14678.76
"2016",532.00,0.00,50544.06,0.00,4578.78,0.00,14873.07
"2016",533.00,0.00,52645.38,0.00,4449.75,0.00,15567.02
"2016",534.00,0.00,58886.88,0.00,4471.87,0.00,17115.47
"2016",535.00,0.00,65573.24,0.00,4573.25,0.00,18561.89
"2016",536.00,709.78,65947.27,70.93,4899.55,0.00,18669.92
"2016",537.00,3183.71,63187.01,820.04,4939.38,115.26,18411.36
"2016",538.00,4494.75,62580.26,2324.99,4280.52,215.75,18387.40
"2016",539.00,5166.20,62623.66,3268.58,3833.70,314.26,18051.82
"2016",540.00,5065.35,62373.81,3639.13,3564.52,383.22,17777.30
"2016",541.00,6525.29,60747.65,3718.53,3592.04,366.48,17578.73
"2016",542.00,4939.25,61877.30,3695.86,3129.92,249.24,17626.94
"2016",543.00,2410.06,63619.57,3530.07,3429.35,76.84,17947.89
"2016",544.00,306.06,65766.81,3008.32,4101.33,27.58,18252.97
"2016",545.00,78.02,69694.02,1755.67,5281.16,0.00,18588.89
"2016",546.00,0.00,70476.32,438.82,6574.98,0.00,18309.06
"2016",547.00,0.00,68649.80,23.21,7258.79,0.00,17836.42
"2016",548.00,0.00,65084.18,0.00,7845.13,0.00,17324.78
"2016",549.00,0.00,62753.23,0.00,7848.82,0.00,16727.60
"2016",550.00,0.00,61401.35,0.00,7630.38,0.00,15887.36
"2016",551.00,0.00,57607.06,0.00,7292.14,0.00,15071.87
"2016",552.00,0.00,54909.07,0.00,6758.50,0.00,14600.74
"2016",553.00,0.00,53162.30,0.00,5860.81,0.00,14381.67
"2016",554.00,0.00,51742.20,0.00,5247.91,0.00,14326.91
"2016",555.00,0.00,51195.50,0.00,4891.22,0.00,14390.68
"2016",556.00,0.00,51691.28,0.00,4732.70,0.00,14629.24
"2016",557.00,0.00,53750.32,0.00,4563.12,0.00,15353.20
"2016",558.00,0.00,59786.21,0.00,4571.41,0.00,16909.16
"2016",559.00,0.00,66299.62,0.00,4698.60,0.00,18432.10
"2016",560.00,595.86,67106.57,70.11,5031.25,0.00,18401.34
"2016",561.00,1548.01,66099.65,754.36,5121.19,155.65,18159.41
"2016",562.00,2913.36,65420.33,2213.02,4559.30,258.11,18105.72
"2016",563.00,3968.84,65191.15,3096.41,4061.17,409.82,17791.96
"2016",564.00,4615.04,63978.07,3460.03,3762.06,479.77,17520.20
"2016",565.00,5387.71,63008.43,3526.63,3702.83,559.57,17249.85
"2016",566.00,4142.81,63528.87,3418.13,3305.34,343.82,17429.59
"2016",567.00,2533.18,64374.64,3195.01,3714.64,97.53,18015.73
"2016",568.00,460.13,66110.45,2644.67,4382.03,1.97,18525.41
"2016",569.00,45.16,70656.00,1516.57,5463.12,0.00,18903.23
"2016",570.00,0.00,71638.91,403.49,6628.74,0.00,18608.40
"2016",571.00,0.00,69974.77,24.68,7360.54,0.00,18256.55
"2016",572.00,0.00,66167.99,0.00,7967.71,0.00,17804.92
"2016",573.00,0.00,64236.74,0.00,7999.05,0.00,17144.72
"2016",574.00,0.00,63039.55,0.00,7733.61,0.00,16293.98
"2016",575.00,0.00,59439.35,0.00,7393.52,0.00,15499.50
"2016",576.00,0.00,56730.79,0.00,6916.10,0.00,14979.60
"2016",577.00,0.00,54736.13,0.00,6012.88,0.00,14799.54
"2016",578.00,0.00,53439.02,0.00,5326.25,0.00,14696.76
"2016",579.00,0.00,52493.57,0.00,4964.96,0.00,14791.29
"2016",580.00,0.00,52237.03,0.00,4803.67,0.00,15005.85
"2016",581.00,0.00,54187.50,0.00,4651.59,0.00,15702.81
"2016",582.00,0.00,60576.01,0.00,4650.67,0.00,17204.74
"2016",583.00,0.00,66715.66,0.00,4752.05,0.00,18657.91
"2016",584.00,1290.98,66319.20,62.11,5079.81,0.00,18759.19
"2016",585.00,2263.37,65025.90,678.22,5251.71,207.87,18466.55
"2016",586.00,3792.00,63870.07,2077.26,4684.00,255.15,18276.72
"2016",587.00,4830.36,63663.78,3017.99,4113.78,345.79,17877.75
"2016",588.00,5142.99,62943.76,3369.29,3951.42,360.56,17635.66
"2016",589.00,6882.82,60989.67,3415.98,3948.96,276.83,17551.35
"2016",590.00,4915.84,62257.17,3333.16,3557.13,169.45,17651.97
"2016",591.00,2475.28,63876.23,3040.93,4001.44,55.17,17893.79
"2016",592.00,461.60,65426.79,2446.11,4671.83,4.93,18386.66
"2016",593.00,6.15,69770.69,1366.02,5744.55,0.00,18816.21
"2016",594.00,0.00,71048.97,381.67,6753.79,0.00,18563.39
"2016",595.00,0.00,69251.27,27.58,7317.09,0.00,18275.30
"2016",596.00,0.00,65810.57,0.00,8004.58,0.00,17777.16
"2016",597.00,0.00,63278.80,0.00,8071.86,0.00,17137.22
"2016",598.00,0.00,62280.50,0.00,7834.99,0.00,16115.43
"2016",599.00,0.00,59091.53,0.00,7468.17,0.00,15179.90
"2016",600.00,0.00,56978.69,0.00,7011.03,0.00,14469.45
"2016",601.00,0.00,55353.94,0.00,6094.91,0.00,14088.34
"2016",602.00,0.00,54003.98,0.00,5335.46,0.00,13910.54
"2016",603.00,0.00,53471.68,0.00,4945.60,0.00,13865.52
"2016",604.00,0.00,54077.96,0.00,4830.40,0.00,13961.55
"2016",605.00,0.00,55889.11,0.00,4732.70,0.00,14526.46
"2016",606.00,0.00,61932.69,0.00,4701.36,0.00,16045.66
"2016",607.00,0.00,68473.00,0.00,4784.31,0.00,17443.31
"2016",608.00,2882.25,67439.38,63.56,5123.51,0.00,17600.11
"2016",609.00,5803.02,64813.58,667.97,5353.21,202.94,17259.13
"2016",610.00,9022.31,62353.34,1859.90,5157.58,192.10,17138.67
"2016",611.00,11300.47,60839.99,2735.06,4592.10,302.44,16831.78
"2016",612.00,11946.70,59913.20,3151.06,4281.17,335.94,16468.19
"2016",613.00,10794.21,60046.26,3194.87,4314.78,293.57,16084.43
"2016",614.00,8309.30,61350.32,3099.95,3931.36,157.62,16032.07
"2016",615.00,4741.48,64296.49,2902.92,4243.59,49.26,16249.97
"2016",616.00,1057.43,68467.67,2487.00,4839.24,6.90,16703.45
"2016",617.00,77.66,72739.22,1476.30,5728.28,0.00,17063.70
"2016",618.00,0.00,72923.53,432.89,6703.49,0.00,16846.14
"2016",619.00,0.00,70345.65,31.25,7300.52,0.00,16261.72
"2016",620.00,0.00,66632.07,0.00,8019.32,0.00,15696.80
"2016",621.00,0.00,64471.18,0.00,8071.86,0.00,15089.13
"2016",622.00,0.00,63544.95,0.00,7873.70,0.00,14613.49
"2016",623.00,0.00,61116.95,0.00,7517.02,0.00,14060.58
"2016",624.00,0.00,58198.93,0.00,7074.63,0.00,13586.44
"2016",625.00,0.00,55816.09,0.00,6259.88,0.00,13296.11
"2016",626.00,0.00,53610.04,0.00,5516.11,0.00,13234.59
"2016",627.00,0.00,52544.49,0.00,5151.13,0.00,13206.83
"2016",628.00,0.00,51520.25,0.00,4827.63,0.00,13274.35
"2016",629.00,0.00,50371.11,0.00,4705.97,0.00,13481.41
"2016",630.00,0.00,49609.18,0.00,4599.98,0.00,14008.81
"2016",631.00,0.00,52594.45,0.00,4561.27,0.00,14682.51
"2016",632.00,1123.35,54073.01,68.75,4621.55,0.00,15092.88
"2016",633.00,1508.39,56416.71,605.93,4017.10,238.41,15363.12
"2016",634.00,3060.92,56920.33,1698.16,3521.18,228.55,15545.52
"2016",635.00,4235.26,56914.36,2489.47,3359.36,269.93,15343.60
"2016",636.00,4892.99,55396.69,2864.06,3205.04,300.47,15039.98
"2016",637.00,5386.50,52878.73,2903.19,3296.78,297.52,14805.87
"2016",638.00,4072.98,52227.36,2721.81,3400.74,185.21,14862.66
"2016",639.00,2407.08,53111.15,2355.90,3585.09,56.15,15240.78
"2016",640.00,427.49,55307.89,1710.04,4183.02,17.73,16188.47
"2016",641.00,6.50,60127.53,768.65,5000.91,0.00,16893.40
"2016",642.00,0.00,61929.80,162.50,5666.05,0.00,16756.11
"2016",643.00,0.00,59482.59,9.40,6351.87,0.00,16380.25
"2016",644.00,0.00,55994.80,0.00,7364.95,0.00,15931.62
"2016",645.00,0.00,54755.34,0.00,7454.35,0.00,15449.23
"2016",646.00,0.00,55888.15,0.00,7279.23,0.00,14966.84
"2016",647.00,0.00,53024.90,0.00,6921.63,0.00,14434.94
"2016",648.00,0.00,50478.72,0.00,6569.56,0.00,13990.06
"2016",649.00,0.00,48219.83,0.00,5984.31,0.00,13656.21
"2016",650.00,0.00,46926.56,0.00,5270.02,0.00,13573.69
"2016",651.00,0.00,46718.06,0.00,4768.64,0.00,13532.43
"2016",652.00,0.00,46901.58,0.00,4439.61,0.00,13542.93
"2016",653.00,0.00,45928.27,0.00,4344.68,0.00,13636.71
"2016",654.00,0.00,43674.18,0.00,4334.54,0.00,14005.06
"2016",655.00,0.00,45024.13,0.00,4305.97,0.00,14313.40
"2016",656.00,1093.17,46642.40,55.00,4258.35,0.00,14605.99
"2016",657.00,996.71,50348.68,597.54,3656.82,24.63,15002.23
"2016",658.00,2568.87,51841.53,1742.97,2756.55,65.02,15287.43
"2016",659.00,3811.84,53300.40,2630.13,2480.45,123.14,15339.59
"2016",660.00,4196.50,52934.95,2986.94,2605.66,215.75,15150.21
"2016",661.00,5063.47,50470.14,3071.12,2858.81,221.66,14987.50
"2016",662.00,3331.22,51126.27,2973.71,3044.70,143.83,15040.57
"2016",663.00,1745.46,52269.09,2662.68,3108.72,51.23,15239.71
"2016",664.00,403.43,54267.36,2223.43,3504.65,0.00,15927.87
"2016",665.00,0.00,58643.79,1254.26,4317.15,0.00,16374.25
"2016",666.00,0.00,60559.67,363.85,5368.85,0.00,16252.72
"2016",667.00,0.00,59328.86,28.39,6351.31,0.00,16057.66
"2016",668.00,0.00,57377.43,0.00,7010.11,0.00,15742.57
"2016",669.00,0.00,57033.45,0.00,7140.06,0.00,15265.43
"2016",670.00,0.00,58284.44,0.00,7153.89,0.00,14564.73
"2016",671.00,0.00,55608.55,0.00,6866.33,0.00,13961.55
"2016",672.00,0.00,53110.42,0.00,6406.43,0.00,13617.20
"2016",673.00,0.00,51039.84,0.00,5588.92,0.00,13512.92
"2016",674.00,0.00,50091.51,0.00,4987.08,0.00,13464.16
"2016",675.00,0.00,50219.30,0.00,4607.35,0.00,13634.46
"2016",676.00,0.00,51127.28,0.00,4464.50,0.00,13945.80
"2016",677.00,0.00,53194.97,0.00,4383.39,0.00,14756.03
"2016",678.00,0.00,60003.35,0.00,4399.06,0.00,16468.78
"2016",679.00,0.00,66729.11,0.00,4468.18,0.00,18136.51
"2016",680.00,889.24,67627.00,47.06,4955.69,0.00,18313.56
"2016",681.00,751.95,67796.00,525.32,5311.52,297.52,17878.76
"2016",682.00,1872.86,67537.91,1594.80,5257.71,228.55,17829.18
"2016",683.00,2901.74,67056.69,2435.48,4982.00,245.30,17630.88
"2016",684.00,3408.14,66102.55,2800.75,4813.04,244.32,17361.04
"2016",685.00,3834.42,65315.00,2940.26,4802.56,271.90,17112.14
"2016",686.00,3201.04,65019.26,2951.58,4364.52,154.67,17149.85
"2016",687.00,1957.52,65103.08,2835.45,4667.74,26.60,17362.70
"2016",688.00,419.03,65563.52,2460.46,5156.10,0.00,17732.14
"2016",689.00,0.00,69318.53,1511.05,6051.13,0.00,18115.51
"2016",690.00,0.00,70312.02,442.14,7095.15,0.00,17697.63
"2016",691.00,0.00,68237.60,35.30,7603.38,0.00,17263.26
"2016",692.00,0.00,64524.98,0.00,8169.55,0.00,16605.32
"2016",693.00,0.00,62119.09,0.00,8169.55,0.00,15992.39
"2016",694.00,0.00,60676.89,0.00,7951.12,0.00,15138.64
"2016",695.00,0.00,56104.34,0.00,7597.20,0.00,14255.64
"2016",696.00,0.00,53038.35,0.00,7081.08,0.00,13665.96
"2016",697.00,0.00,51215.67,0.00,6206.43,0.00,13432.65
"2016",698.00,0.00,50513.31,0.00,5478.32,0.00,13421.39
"2016",699.00,0.00,51291.58,0.00,5106.89,0.00,13452.90
"2016",700.00,0.00,52772.21,0.00,4862.65,0.00,13659.21
"2016",701.00,0.00,54805.31,0.00,4753.90,0.00,14368.17
"2016",702.00,0.00,61358.11,0.00,4747.45,0.00,15965.38
"2016",703.00,0.00,67669.76,0.00,4841.46,0.00,17386.29
"2016",704.00,3613.89,65482.69,98.66,5096.71,0.00,17456.81
"2016",705.00,3230.47,65464.48,1012.69,4978.07,211.81,17047.70
"2016",706.00,5072.86,64160.16,2653.22,4293.30,191.12,16982.11
"2016",707.00,6261.02,63764.67,3535.03,3824.38,243.33,16758.10
"2016",708.00,6556.36,62935.12,3876.23,3614.07,259.09,16509.77
"2016",709.00,7813.58,61012.04,3931.12,3626.46,214.76,16389.05
"2016",710.00,5895.58,62104.69,3844.41,3224.69,143.83,16464.49
"2016",711.00,3607.99,63482.39,3620.75,3642.82,47.29,16684.82
"2016",712.00,1026.24,65552.03,3109.52,4294.13,5.91,17045.79
"2016",713.00,9.10,69579.42,1877.76,5432.81,0.00,17512.33
"2016",714.00,0.00,70733.82,560.10,6765.21,0.00,17200.24
"2016",715.00,0.00,68587.34,43.56,7412.63,0.00,16729.85
"2016",716.00,0.00,64792.09,0.00,8068.17,0.00,16212.20
"2016",717.00,0.00,62016.28,0.00,8133.61,0.00,15419.22
"2016",718.00,0.00,60458.78,0.00,7936.37,0.00,14538.47
"2016",719.00,0.00,56021.71,0.00,7611.03,0.00,13601.45
"2016",720.00,0.00,52185.14,0.00,7107.81,0.00,13044.78
"2016",721.00,0.00,50445.09,0.00,6142.83,0.00,12819.72
"2016",722.00,0.00,49435.27,0.00,5423.94,0.00,12702.69
"2016",723.00,0.00,50237.56,0.00,5051.59,0.00,12701.18
"2016",724.00,0.00,51428.98,0.00,4807.35,0.00,12885.74
"2016",725.00,0.00,54106.79,0.00,4727.17,0.00,13543.68
"2016",726.00,0.00,60747.03,0.00,4702.29,0.00,15011.11
"2016",727.00,0.00,67320.02,0.00,4827.63,0.00,16411.76
"2016",728.00,4457.53,64291.23,101.30,5123.56,0.00,16470.28
"2016",729.00,5649.66,63328.74,960.62,4977.61,7.88,16304.85
"2016",730.00,8213.68,61700.56,2489.53,4397.08,51.23,16337.28
"2016",731.00,9743.34,61286.41,3358.12,3903.60,62.06,16302.43
"2016",732.00,10026.46,60615.12,3670.91,3695.88,83.74,16146.47
"2016",733.00,9732.04,60729.86,3638.87,3723.32,221.66,15884.01
"2016",734.00,7242.92,62515.66,3473.07,3371.14,191.12,15956.57
"2016",735.00,4298.34,64808.81,3184.35,3795.35,83.74,16274.76
"2016",736.00,1069.62,67784.83,2606.62,4550.03,33.50,16634.09
"2016",737.00,31.87,71682.95,1390.53,5674.88,0.00,17063.70
"2016",738.00,0.00,73452.95,325.91,6714.62,0.00,16816.88
"2016",739.00,0.00,71777.27,20.59,7145.28,0.00,16357.00
"2016",740.00,0.00,67612.11,0.00,7907.80,0.00,15975.89
"2016",741.00,0.00,65074.58,0.00,8004.58,0.00,15236.17
"2016",742.00,0.00,63430.61,0.00,7840.52,0.00,14421.43
"2016",743.00,0.00,58913.78,0.00,7523.47,0.00,13608.20
"2016",744.00,0.00,52202.44,0.00,7105.04,0.00,13067.29
"2016",745.00,0.00,50335.56,0.00,6114.26,0.00,12837.72
"2016",746.00,0.00,49483.31,0.00,5467.26,0.00,12789.71
"2016",747.00,0.00,49507.33,0.00,5039.61,0.00,12874.49
"2016",748.00,0.00,50378.80,0.00,4882.01,0.00,13088.30
"2016",749.00,0.00,52561.79,0.00,4802.75,0.00,13781.50
"2016",750.00,0.00,58447.78,0.00,4782.47,0.00,15491.24
"2016",751.00,0.00,64921.80,0.00,4851.59,0.00,16958.67
"2016",752.00,1137.54,65323.50,51.25,5191.12,0.00,17059.95
"2016",753.00,1978.88,64375.51,489.36,5521.68,74.87,16838.79
"2016",754.00,3645.74,63361.05,1517.38,5397.80,136.94,16755.72
"2016",755.00,4956.82,62940.65,2368.28,4899.90,196.04,16401.02
"2016",756.00,5460.60,61699.92,2791.40,4513.64,190.13,16114.35
"2016",757.00,6573.47,60048.03,2943.92,4369.42,211.81,15904.37
"2016",758.00,5177.23,60575.69,2903.70,3896.28,132.01,15959.41
"2016",759.00,3200.81,62034.22,2664.53,4286.59,41.38,16242.85
"2016",760.00,900.19,63869.81,2205.09,4845.57,8.87,16604.70
"2016",761.00,20.50,68031.67,1388.11,5575.92,0.00,17172.48
"2016",762.00,0.00,69468.42,434.18,6553.81,0.00,16966.17
"2016",763.00,0.00,67426.67,40.73,7079.06,0.00,16555.80
"2016",764.00,0.00,64318.41,0.00,7858.95,0.00,15988.64
"2016",765.00,0.00,61666.54,0.00,7980.61,0.00,15338.20
"2016",766.00,0.00,60157.09,0.00,7817.48,0.00,14516.71
"2016",767.00,0.00,55718.09,0.00,7496.74,0.00,13672.72
"2016",768.00,0.00,51788.32,0.00,7021.17,0.00,13023.03
"2016",769.00,0.00,49921.45,0.00,6089.38,0.00,12720.69
"2016",770.00,0.00,48801.13,0.00,5397.21,0.00,12593.90
"2016",771.00,0.00,49166.24,0.00,5021.18,0.00,12503.88
"2016",772.00,0.00,49895.50,0.00,4823.02,0.00,12639.67
"2016",773.00,0.00,52316.78,0.00,4703.21,0.00,13267.60
"2016",774.00,0.00,58385.33,0.00,4697.68,0.00,14776.29
"2016",775.00,0.00,64857.43,0.00,4814.73,0.00,16251.97
"2016",776.00,3243.44,63431.87,74.94,5153.61,0.00,16316.48
