"","","Mid","Mid","Mid","Mid","South","South","South","South","North","North","North","North"
"Year","Time","pv","gas","pmp_hydro","pmp_hydro2","pv","gas","pmp_hydro","pmp_hydro2","pv","gas","pmp_hydro","pmp_hydro2"
"2016",5379.00,0.00,37480.72,0.00,0.00,0.00,3705.98,0.00,0.00,9.85,8162.27,0.00,0.00
"2016",5380.00,0.00,41046.33,0.00,0.00,0.00,3605.52,0.00,0.00,44.33,8313.09,0.00,0.00
"2016",5381.00,199.55,48237.42,0.00,0.00,0.00,3591.69,0.00,0.00,132.01,9163.19,0.00,0.00
"2016",5382.00,2252.53,52562.38,0.00,0.00,7.71,3685.37,0.00,0.00,295.54,10232.26,0.00,0.00
"2016",5383.00,5850.57,52724.04,0.00,0.00,254.39,3427.63,0.00,0.00,542.82,10661.68,0.00,0.00
"2016",5384.00,9881.69,49999.64,0.00,0.00,1237.52,2862.93,0.00,0.00,813.73,10729.12,0.00,0.00
"2016",5385.00,13566.68,47585.82,0.00,0.00,2531.68,2266.46,0.00,0.00,1067.90,10761.53,0.00,0.00
"2016",5386.00,16161.90,46572.11,0.00,0.00,3347.60,1852.38,0.00,0.00,1273.80,10622.40,0.00,0.00
"2016",5387.00,17758.96,44180.45,0.00,0.00,3774.55,1612.53,0.00,0.00,1365.42,10551.79,0.00,0.00
"2016",5388.00,18010.44,42882.64,0.00,0.00,3975.44,1538.83,0.00,0.00,1399.90,10494.80,0.00,0.00
"2016",5389.00,18949.21,40454.59,0.00,0.00,4045.83,1297.00,0.00,0.00,1362.46,10436.96,0.00,0.00
"2016",5390.00,17608.10,40378.49,0.00,0.00,4035.94,1275.56,0.00,0.00,1317.15,10411.76,0.00,0.00
"2016",5391.00,15700.24,40791.31,0.00,0.00,3913.63,1442.11,0.00,0.00,1202.87,10150.18,0.00,0.00
"2016",5392.00,12662.46,43586.96,0.00,0.00,3617.38,1689.51,0.00,0.00,940.82,10259.93,0.00,0.00
"2016",5393.00,8608.56,47700.43,0.00,0.00,3013.35,2233.63,0.00,0.00,655.12,10246.29,0.00,0.00
"2016",5394.00,4299.23,51277.62,0.00,0.00,1702.19,3392.72,0.00,0.00,364.51,10335.10,0.00,0.00
"2016",5395.00,628.49,53349.55,0.00,0.00,359.83,4801.44,0.00,0.00,163.53,10322.26,0.00,0.00
"2016",5396.00,0.00,54474.78,0.00,0.00,13.86,5188.88,0.00,0.00,8.87,10649.48,0.00,0.00
"2016",5397.00,0.00,50691.06,0.00,0.00,0.00,5523.48,0.00,0.00,0.00,10178.20,0.00,0.00
"2016",5398.00,0.00,45646.75,0.00,0.00,0.00,5501.36,0.00,0.00,0.00,9403.98,0.00,0.00
"2016",5399.00,0.00,42661.47,0.00,0.00,0.00,5139.15,0.00,0.00,0.00,8856.32,0.00,0.00
"2016",5400.00,0.00,40961.78,0.00,0.00,0.00,4557.59,0.00,0.00,0.00,8544.23,0.00,0.00
"2016",5401.00,0.00,40146.04,0.00,0.00,0.00,4181.55,0.00,0.00,0.00,8398.69,0.00,0.00
"2016",5402.00,0.00,40348.77,0.00,0.00,0.00,3957.59,0.00,0.00,0.00,8265.15,0.00,0.00
"2016",5403.00,0.00,41455.64,0.00,0.00,0.00,3843.30,0.00,0.00,8.87,8209.02,0.00,0.00
"2016",5404.00,0.00,44608.10,0.00,0.00,0.00,3773.26,0.00,0.00,36.45,8365.24,0.00,0.00
"2016",5405.00,257.72,50959.87,0.00,0.00,0.00,3750.22,0.00,0.00,107.38,9319.85,0.00,0.00
"2016",5406.00,1946.73,54809.05,0.00,0.00,7.07,3747.75,0.00,0.00,263.04,10320.29,0.00,0.00
"2016",5407.00,5291.22,54419.09,0.00,0.00,252.19,3469.46,0.00,0.00,525.08,10618.65,0.00,0.00
"2016",5408.00,8859.89,51926.54,0.00,0.00,1227.36,2980.00,0.00,0.00,792.06,10541.48,0.00,0.00
"2016",5409.00,12606.54,49588.45,0.00,0.00,2539.18,2360.34,0.00,0.00,1055.10,10527.51,0.00,0.00
"2016",5410.00,15841.20,48205.29,0.00,0.00,3385.54,1892.78,0.00,0.00,1305.32,10336.55,0.00,0.00
"2016",5411.00,17588.99,45490.92,0.00,0.00,3783.11,1642.68,0.00,0.00,1482.65,10116.46,0.00,0.00
"2016",5412.00,18040.16,44096.22,0.00,0.00,3971.96,1552.45,0.00,0.00,1557.52,10055.10,0.00,0.00
"2016",5413.00,19835.03,41322.27,0.00,0.00,4025.83,1342.81,0.00,0.00,1488.56,9983.77,0.00,0.00
"2016",5414.00,18330.94,41993.33,0.00,0.00,3999.69,1398.44,0.00,0.00,1343.74,10030.31,0.00,0.00
"2016",5415.00,16369.98,42379.50,0.00,0.00,3856.76,1550.59,0.00,0.00,1179.22,9915.74,0.00,0.00
"2016",5416.00,13133.25,44968.64,0.00,0.00,3565.67,1808.50,0.00,0.00,942.79,10003.64,0.00,0.00
"2016",5417.00,8981.25,48583.53,0.00,0.00,2949.84,2365.35,0.00,0.00,651.18,10010.91,0.00,0.00
"2016",5418.00,4502.26,52056.55,0.00,0.00,1608.63,3700.10,0.00,0.00,354.65,10083.87,0.00,0.00
"2016",5419.00,648.11,54394.52,0.00,0.00,344.63,4930.01,0.00,0.00,127.08,10279.18,0.00,0.00
"2016",5420.00,0.00,55481.73,0.00,0.00,13.28,5288.09,0.00,0.00,4.93,10520.63,0.00,0.00
"2016",5421.00,0.00,51710.50,0.00,0.00,0.00,5574.17,0.00,0.00,0.00,10114.43,0.00,0.00
"2016",5422.00,0.00,46766.11,0.00,0.00,0.00,5511.50,0.00,0.00,0.00,9430.24,0.00,0.00
"2016",5423.00,0.00,44021.04,0.00,0.00,0.00,5161.27,0.00,0.00,0.00,8890.83,0.00,0.00
"2016",5424.00,0.00,42260.81,0.00,0.00,0.00,4635.00,0.00,0.00,0.00,8605.00,0.00,0.00
"2016",5425.00,0.00,41256.75,0.00,0.00,0.00,4344.68,0.00,0.00,0.00,8481.96,0.00,0.00
"2016",5426.00,0.00,41513.29,0.00,0.00,0.00,4027.63,0.00,0.00,0.00,8424.94,0.00,0.00
"2016",5427.00,0.00,42280.99,0.00,0.00,0.00,3859.89,0.00,0.00,6.90,8483.32,0.00,0.00
"2016",5428.00,0.00,44913.64,0.00,0.00,0.00,3755.75,0.00,0.00,36.45,8539.29,0.00,0.00
"2016",5429.00,210.90,49860.43,0.00,0.00,0.00,3736.39,0.00,0.00,99.50,9435.77,0.00,0.00
"2016",5430.00,1705.16,53555.57,0.00,0.00,6.44,3769.58,0.00,0.00,218.70,10483.90,0.00,0.00
"2016",5431.00,5001.15,53939.54,0.00,0.00,233.52,3388.59,0.00,0.00,405.88,10815.12,0.00,0.00
"2016",5432.00,9033.64,51307.93,0.00,0.00,1145.33,2523.78,0.00,0.00,595.03,10810.53,0.00,0.00
"2016",5433.00,13155.03,48043.59,0.00,0.00,2424.69,1511.70,0.00,0.00,768.42,10868.96,0.00,0.00
"2016",5434.00,16109.90,46568.38,0.00,0.00,3316.52,955.35,0.00,0.00,901.41,10892.76,0.00,0.00
"2016",5435.00,17798.34,44747.35,0.00,0.00,3768.91,749.96,0.00,0.00,966.43,10839.74,0.00,0.00
"2016",5436.00,18680.67,43540.26,0.00,0.00,3958.09,800.41,0.00,0.00,959.54,10797.88,0.00,0.00
"2016",5437.00,20754.33,40930.46,0.00,0.00,4034.16,684.72,0.00,0.00,880.72,10863.93,0.00,0.00
"2016",5438.00,19576.70,40854.22,0.00,0.00,4021.70,494.41,0.00,0.00,783.19,10971.97,0.00,0.00
"2016",5439.00,17197.71,42422.28,0.00,0.00,3889.85,588.47,0.00,0.00,647.24,10798.08,0.00,0.00
"2016",5440.00,13332.95,46317.78,0.00,0.00,3587.82,760.55,0.00,0.00,494.55,10803.73,0.00,0.00
"2016",5441.00,8265.85,51209.06,0.00,0.00,2964.66,1322.88,0.00,0.00,336.92,10703.28,0.00,0.00
"2016",5442.00,3330.96,54339.52,0.00,0.00,1611.24,2710.40,0.00,0.00,177.33,10643.81,0.00,0.00
"2016",5443.00,388.85,55713.57,0.00,0.00,337.68,4067.83,0.00,0.00,56.15,10726.72,0.00,0.00
"2016",5444.00,0.00,55442.33,0.00,0.00,13.12,4535.25,0.00,0.00,0.99,10793.15,0.00,0.00
"2016",5445.00,0.00,51282.93,0.00,0.00,0.00,4958.51,0.00,0.00,0.00,10207.46,0.00,0.00
"2016",5446.00,0.00,46393.31,0.00,0.00,0.00,4950.21,0.00,0.00,0.00,9448.24,0.00,0.00
"2016",5447.00,0.00,43329.24,0.00,0.00,0.00,4706.89,0.00,0.00,0.00,8920.84,0.00,0.00
"2016",5448.00,0.00,41417.21,0.00,0.00,0.00,4340.07,0.00,0.00,0.00,8659.01,0.00,0.00
"2016",5449.00,0.00,40014.41,0.00,0.00,0.00,4021.18,0.00,0.00,0.00,8553.98,0.00,0.00
"2016",5450.00,0.00,39807.83,0.00,0.00,0.00,3775.10,0.00,0.00,0.00,8454.95,0.00,0.00
"2016",5451.00,0.00,41104.94,0.00,0.00,0.00,3633.17,0.00,0.00,10.84,8507.13,0.00,0.00
"2016",5452.00,0.00,44107.51,0.00,0.00,0.00,3544.69,0.00,0.00,42.36,8665.41,0.00,0.00
"2016",5453.00,11.40,50993.85,0.00,0.00,0.00,3552.06,0.00,0.00,98.51,9534.28,0.00,0.00
"2016",5454.00,961.65,55078.31,0.00,0.00,5.73,3599.79,0.00,0.00,231.51,10651.90,0.00,0.00
"2016",5455.00,3148.51,56322.55,0.00,0.00,221.70,3275.99,0.00,0.00,429.53,11075.06,0.00,0.00
"2016",5456.00,6183.41,54435.83,0.00,0.00,1141.73,2811.25,0.00,0.00,658.08,11110.58,0.00,0.00
"2016",5457.00,8817.84,52645.01,0.00,0.00,2488.41,2130.01,0.00,0.00,910.28,11231.24,0.00,0.00
"2016",5458.00,10995.79,52038.96,0.00,0.00,3333.35,1663.86,0.00,0.00,1153.61,11074.19,0.00,0.00
"2016",5459.00,11703.04,49760.77,0.00,0.00,3726.64,1419.89,0.00,0.00,1280.69,10991.37,0.00,0.00
"2016",5460.00,11753.78,48337.01,0.00,0.00,3915.58,1351.68,0.00,0.00,1292.52,10963.79,0.00,0.00
"2016",5461.00,14490.16,44118.08,0.00,0.00,3998.93,1121.78,0.00,0.00,1088.59,11013.92,0.00,0.00
"2016",5462.00,13499.82,43912.20,0.00,0.00,4006.04,1138.64,0.00,0.00,1063.96,10832.99,0.00,0.00
"2016",5463.00,11760.35,44314.20,0.00,0.00,3887.35,1324.61,0.00,0.00,960.52,10613.84,0.00,0.00
"2016",5464.00,9077.62,46612.60,0.00,0.00,3591.25,1557.11,0.00,0.00,794.03,10634.79,0.00,0.00
"2016",5465.00,5984.58,49378.96,0.00,0.00,2956.17,2147.96,0.00,0.00,538.88,10645.37,0.00,0.00
"2016",5466.00,2804.71,51827.65,0.00,0.00,1598.36,3390.56,0.00,0.00,287.66,10633.25,0.00,0.00
"2016",5467.00,424.31,52844.64,0.00,0.00,322.52,4633.22,0.00,0.00,96.54,10754.60,0.00,0.00
"2016",5468.00,0.00,52845.23,0.00,0.00,11.31,4972.08,0.00,0.00,0.00,10971.18,0.00,0.00
"2016",5469.00,0.00,49566.90,0.00,0.00,0.00,5394.45,0.00,0.00,0.00,10314.74,0.00,0.00
"2016",5470.00,0.00,44785.85,0.00,0.00,0.00,5311.50,0.00,0.00,0.00,9480.50,0.00,0.00
"2016",5471.00,0.00,41476.78,0.00,0.00,0.00,4972.33,0.00,0.00,0.00,9025.12,0.00,0.00
"2016",5472.00,0.00,39707.90,0.00,0.00,0.00,4506.89,0.00,0.00,0.00,8708.53,0.00,0.00
"2016",5473.00,0.00,38764.38,0.00,0.00,0.00,4127.17,0.00,0.00,0.00,8510.47,0.00,0.00
"2016",5474.00,0.00,38909.46,0.00,0.00,0.00,3854.36,0.00,0.00,0.00,8517.97,0.00,0.00
"2016",5475.00,0.00,40107.61,0.00,0.00,0.00,3710.58,0.00,0.00,5.91,8524.81,0.00,0.00
"2016",5476.00,0.00,43355.19,0.00,0.00,0.00,3610.12,0.00,0.00,33.50,8633.77,0.00,0.00
"2016",5477.00,34.20,49337.66,0.00,0.00,0.00,3582.47,0.00,0.00,93.59,9607.48,0.00,0.00
"2016",5478.00,1263.64,53746.32,0.00,0.00,6.04,3621.59,0.00,0.00,233.48,10700.94,0.00,0.00
"2016",5479.00,4128.06,54182.32,0.00,0.00,236.92,3362.15,0.00,0.00,445.29,11090.81,0.00,0.00
"2016",5480.00,7504.04,51787.35,0.00,0.00,1204.21,2806.83,0.00,0.00,652.17,11054.23,0.00,0.00
"2016",5481.00,10770.40,49698.95,0.00,0.00,2543.83,2092.09,0.00,0.00,830.48,11022.96,0.00,0.00
"2016",5482.00,12946.22,48289.87,0.00,0.00,3387.72,1639.91,0.00,0.00,966.43,10904.26,0.00,0.00
"2016",5483.00,14695.40,45302.19,0.00,0.00,3786.53,1436.49,0.00,0.00,1061.99,10738.18,0.00,0.00
"2016",5484.00,15797.51,42281.32,0.00,0.00,3979.36,1394.81,0.00,0.00,1083.66,10480.94,0.00,0.00
"2016",5485.00,19011.26,37591.74,0.00,0.00,4045.72,1232.60,0.00,0.00,1085.64,10159.38,0.00,0.00
"2016",5486.00,17668.27,37466.60,0.00,0.00,4034.22,1257.00,0.00,0.00,932.94,10144.03,0.00,0.00
"2016",5487.00,15084.22,39522.20,0.00,0.00,3903.71,1423.46,0.00,0.00,744.77,10030.60,0.00,0.00
"2016",5488.00,11506.79,43135.18,0.00,0.00,3595.02,1663.95,0.00,0.00,564.49,10145.62,0.00,0.00
"2016",5489.00,7449.99,47106.46,0.00,0.00,2963.56,2231.82,0.00,0.00,381.25,10165.31,0.00,0.00
"2016",5490.00,3425.93,49929.50,0.00,0.00,1592.67,3538.19,0.00,0.00,195.06,10059.67,0.00,0.00
"2016",5491.00,253.46,52050.82,0.00,0.00,325.99,4778.14,0.00,0.00,63.05,10021.38,0.00,0.00
"2016",5492.00,0.00,52128.46,0.00,0.00,10.78,5091.51,0.00,0.00,0.00,10252.47,0.00,0.00
"2016",5493.00,0.00,49028.84,0.00,0.00,0.00,5494.91,0.00,0.00,0.00,9831.60,0.00,0.00
"2016",5494.00,0.00,44733.01,0.00,0.00,0.00,5368.64,0.00,0.00,0.00,9223.93,0.00,0.00
"2016",5495.00,0.00,41695.85,0.00,0.00,0.00,5021.18,0.00,0.00,0.00,8725.78,0.00,0.00
"2016",5496.00,0.00,39681.00,0.00,0.00,0.00,4520.72,0.00,0.00,0.00,8424.94,0.00,0.00
"2016",5497.00,0.00,38768.22,0.00,0.00,0.00,4190.77,0.00,0.00,0.00,8315.41,0.00,0.00
"2016",5498.00,0.00,38506.88,0.00,0.00,0.00,3934.55,0.00,0.00,0.00,8229.89,0.00,0.00
"2016",5499.00,0.00,38773.99,0.00,0.00,0.00,3764.96,0.00,0.00,2.96,8137.66,0.00,0.00
"2016",5500.00,0.00,39688.69,0.00,0.00,0.00,3640.54,0.00,0.00,22.66,7977.66,0.00,0.00
"2016",5501.00,39.90,40951.66,0.00,0.00,0.00,3611.05,0.00,0.00,68.96,8103.16,0.00,0.00
"2016",5502.00,2107.54,41892.36,0.00,0.00,4.73,3633.96,0.00,0.00,194.07,8347.90,0.00,0.00
"2016",5503.00,5701.87,41875.17,0.00,0.00,203.44,3289.64,0.00,0.00,417.70,8722.95,0.00,0.00
"2016",5504.00,10051.22,39851.01,0.00,0.00,1072.34,2596.77,0.00,0.00,642.32,9087.26,0.00,0.00
"2016",5505.00,14070.17,37324.22,0.00,0.00,2378.58,1720.94,0.00,0.00,879.74,9124.41,0.00,0.00
"2016",5506.00,16733.55,35441.02,0.00,0.00,3266.34,1189.86,0.00,0.00,1059.04,9053.90,0.00,0.00
"2016",5507.00,18209.24,32635.56,0.00,0.00,3718.17,916.83,0.00,0.00,1149.67,8898.00,0.00,0.00
"2016",5508.00,19050.44,30006.27,0.00,0.00,3921.77,821.99,0.00,0.00,1142.77,8723.34,0.00,0.00
"2016",5509.00,21096.88,26794.35,0.00,0.00,4007.19,725.51,0.00,0.00,1190.06,8489.25,0.00,0.00
"2016",5510.00,19746.86,27811.92,0.00,0.00,3987.87,627.78,0.00,0.00,1048.20,8567.34,0.00,0.00
"2016",5511.00,17190.74,29961.62,0.00,0.00,3837.16,784.02,0.00,0.00,869.89,8669.88,0.00,0.00
"2016",5512.00,14073.31,34037.95,0.00,0.00,3510.22,999.43,0.00,0.00,659.07,8925.72,0.00,0.00
"2016",5513.00,9564.11,38904.57,0.00,0.00,2807.84,1652.05,0.00,0.00,441.35,9037.65,0.00,0.00
"2016",5514.00,4625.86,42840.68,0.00,0.00,1490.08,2974.41,0.00,0.00,237.42,9149.30,0.00,0.00
"2016",5515.00,435.66,45966.30,0.00,0.00,313.41,4245.10,0.00,0.00,72.90,9249.30,0.00,0.00
"2016",5516.00,0.00,46762.26,0.00,0.00,10.78,4650.04,0.00,0.00,4.93,9672.88,0.00,0.00
"2016",5517.00,0.00,44620.59,0.00,0.00,0.00,5174.17,0.00,0.00,0.00,9409.23,0.00,0.00
"2016",5518.00,0.00,41563.25,0.00,0.00,0.00,5074.63,0.00,0.00,0.00,8959.10,0.00,0.00
"2016",5519.00,0.00,38864.30,0.00,0.00,0.00,4799.98,0.00,0.00,0.00,8596.74,0.00,0.00
"2016",5520.00,0.00,36684.20,0.00,0.00,0.00,4378.78,0.00,0.00,0.00,8379.93,0.00,0.00
"2016",5521.00,0.00,35532.17,0.00,0.00,0.00,4060.81,0.00,0.00,0.00,8202.88,0.00,0.00
"2016",5522.00,0.00,34974.89,0.00,0.00,0.00,3747.45,0.00,0.00,0.00,8109.10,0.00,0.00
"2016",5523.00,0.00,34753.90,0.00,0.00,0.00,3557.59,0.00,0.00,3.94,8058.65,0.00,0.00
"2016",5524.00,0.00,35188.20,0.00,0.00,0.00,3478.33,0.00,0.00,26.60,7792.92,0.00,0.00
"2016",5525.00,11.40,34923.14,0.00,0.00,0.00,3441.46,0.00,0.00,82.75,7804.29,0.00,0.00
"2016",5526.00,1785.78,34779.28,0.00,0.00,3.45,3458.29,0.00,0.00,230.53,7959.60,0.00,0.00
"2016",5527.00,5548.72,34277.36,0.00,0.00,160.60,3126.94,0.00,0.00,420.66,8167.08,0.00,0.00
"2016",5528.00,9634.74,32556.90,0.00,0.00,894.22,2444.94,0.00,0.00,609.81,8520.34,0.00,0.00
"2016",5529.00,13430.67,30876.69,0.00,0.00,2112.25,1506.17,0.00,0.00,779.25,8682.49,0.00,0.00
"2016",5530.00,16174.98,30297.11,0.00,0.00,2989.43,985.67,0.00,0.00,925.06,8725.74,0.00,0.00
"2016",5531.00,17303.13,28108.21,0.00,0.00,3469.42,699.23,0.00,0.00,1054.11,8625.95,0.00,0.00
"2016",5532.00,17766.52,25641.51,0.00,0.00,3683.91,651.55,0.00,0.00,1101.40,8467.63,0.00,0.00
"2016",5533.00,19198.47,22854.80,0.00,0.00,3735.58,601.73,0.00,0.00,1232.42,8220.32,0.00,0.00
"2016",5534.00,16743.81,24599.42,0.00,0.00,3653.03,524.84,0.00,0.00,1112.23,8326.25,0.00,0.00
"2016",5535.00,13330.13,27946.80,0.00,0.00,3389.37,674.21,0.00,0.00,908.31,8500.92,0.00,0.00
"2016",5536.00,9594.77,33497.15,0.00,0.00,3053.60,974.95,0.00,0.00,702.41,8868.87,0.00,0.00
"2016",5537.00,6048.10,38809.81,0.00,0.00,2420.21,1539.22,0.00,0.00,480.75,9233.07,0.00,0.00
"2016",5538.00,2515.72,42769.76,0.00,0.00,1262.11,2727.74,0.00,0.00,249.24,9559.10,0.00,0.00
"2016",5539.00,158.10,45558.79,0.00,0.00,261.67,3853.53,0.00,0.00,60.09,10041.59,0.00,0.00
"2016",5540.00,0.00,46067.59,0.00,0.00,8.97,4252.76,0.00,0.00,0.00,10315.49,0.00,0.00
"2016",5541.00,0.00,44644.61,0.00,0.00,0.00,4914.27,0.00,0.00,0.00,9759.58,0.00,0.00
"2016",5542.00,0.00,41155.86,0.00,0.00,0.00,4871.87,0.00,0.00,0.00,9122.65,0.00,0.00
"2016",5543.00,0.00,38737.47,0.00,0.00,0.00,4600.90,0.00,0.00,0.00,8695.77,0.00,0.00
"2016",5544.00,0.00,37332.75,0.00,0.00,0.00,4214.73,0.00,0.00,0.00,8555.48,0.00,0.00
"2016",5545.00,0.00,36664.98,0.00,0.00,0.00,3880.17,0.00,0.00,0.00,8466.21,0.00,0.00
"2016",5546.00,0.00,37115.61,0.00,0.00,0.00,3648.83,0.00,0.00,0.00,8472.96,0.00,0.00
"2016",5547.00,0.00,38732.67,0.00,0.00,0.00,3523.49,0.00,0.00,0.99,8522.24,0.00,0.00
"2016",5548.00,0.00,42811.36,0.00,0.00,0.00,3460.82,0.00,0.00,20.69,8720.85,0.00,0.00
"2016",5549.00,0.00,50715.09,0.00,0.00,0.00,3456.21,0.00,0.00,67.98,9794.39,0.00,0.00
"2016",5550.00,1065.51,56187.97,0.00,0.00,4.21,3537.71,0.00,0.00,184.22,10907.75,0.00,0.00
"2016",5551.00,3418.12,57694.03,0.00,0.00,186.38,3345.40,0.00,0.00,379.28,11285.85,0.00,0.00
"2016",5552.00,6129.38,56798.72,0.00,0.00,994.33,2966.02,0.00,0.00,638.38,11179.05,0.00,0.00
"2016",5553.00,8828.99,55822.82,0.00,0.00,2174.41,2458.75,0.00,0.00,928.01,11035.71,0.00,0.00
"2016",5554.00,11102.65,55145.09,0.00,0.00,2972.24,2067.37,0.00,0.00,1122.09,10957.92,0.00,0.00
"2016",5555.00,12193.81,53054.67,0.00,0.00,3458.12,1775.04,0.00,0.00,1242.27,10795.72,0.00,0.00
"2016",5556.00,12701.69,51639.78,0.00,0.00,3733.95,1658.66,0.00,0.00,1276.75,10728.98,0.00,0.00
"2016",5557.00,13580.88,49587.42,0.00,0.00,3857.14,1415.65,0.00,0.00,1350.64,10553.81,0.00,0.00
"2016",5558.00,12426.60,49927.89,0.00,0.00,3845.36,1437.57,0.00,0.00,1263.95,10621.00,0.00,0.00
"2016",5559.00,10116.15,51102.65,0.00,0.00,3679.96,1689.61,0.00,0.00,1128.00,10518.38,0.00,0.00
"2016",5560.00,7595.20,52950.06,0.00,0.00,3312.85,2008.79,0.00,0.00,913.23,10601.11,0.00,0.00
"2016",5561.00,4791.32,55099.62,0.00,0.00,2646.35,2616.30,0.00,0.00,616.70,10654.57,0.00,0.00
"2016",5562.00,2125.30,57389.00,0.00,0.00,1380.13,3747.04,0.00,0.00,310.32,10780.15,0.00,0.00
"2016",5563.00,159.56,58359.32,0.00,0.00,283.17,4815.43,0.00,0.00,96.54,11039.69,0.00,0.00
"2016",5564.00,0.00,57392.80,0.00,0.00,9.13,5128.18,0.00,0.00,0.00,11108.47,0.00,0.00
"2016",5565.00,0.00,53219.95,0.00,0.00,0.00,5576.94,0.00,0.00,0.00,10472.29,0.00,0.00
"2016",5566.00,0.00,48260.18,0.00,0.00,0.00,5409.19,0.00,0.00,0.00,9626.04,0.00,0.00
"2016",5567.00,0.00,44875.21,0.00,0.00,0.00,5048.83,0.00,0.00,0.00,9052.88,0.00,0.00
"2016",5568.00,0.00,42811.36,0.00,0.00,0.00,4541.92,0.00,0.00,0.00,8807.56,0.00,0.00
"2016",5569.00,0.00,41625.71,0.00,0.00,0.00,4181.55,0.00,0.00,0.00,8611.75,0.00,0.00
"2016",5570.00,0.00,41667.02,0.00,0.00,0.00,3919.80,0.00,0.00,0.00,8648.51,0.00,0.00
"2016",5571.00,0.00,42550.02,0.00,0.00,0.00,3773.26,0.00,0.00,2.96,8633.55,0.00,0.00
"2016",5572.00,0.00,45898.48,0.00,0.00,0.00,3707.82,0.00,0.00,29.55,8800.51,0.00,0.00
"2016",5573.00,0.00,52636.73,0.00,0.00,0.00,3687.54,0.00,0.00,110.34,9834.55,0.00,0.00
"2016",5574.00,587.54,57626.77,0.00,0.00,4.38,3740.30,0.00,0.00,306.38,10891.37,0.00,0.00
"2016",5575.00,2388.32,59274.38,0.00,0.00,201.21,3502.01,0.00,0.00,597.00,11084.64,0.00,0.00
"2016",5576.00,4839.46,58084.79,0.00,0.00,1072.12,3070.72,0.00,0.00,945.74,10940.70,0.00,0.00
"2016",5577.00,7779.91,56643.23,0.00,0.00,2307.50,2518.29,0.00,0.00,1322.07,10697.92,0.00,0.00
"2016",5578.00,10197.83,55738.60,0.00,0.00,3130.73,2017.64,0.00,0.00,1637.32,10391.67,0.00,0.00
"2016",5579.00,11145.18,53795.84,0.00,0.00,3608.75,1688.00,0.00,0.00,1839.27,10127.45,0.00,0.00
"2016",5580.00,10916.26,53485.74,0.00,0.00,3842.73,1561.86,0.00,0.00,1936.80,9981.15,0.00,0.00
"2016",5581.00,10900.04,52467.15,0.00,0.00,3948.30,1328.18,0.00,0.00,1878.68,9984.51,0.00,0.00
"2016",5582.00,9044.32,53357.24,0.00,0.00,3949.90,1342.25,0.00,0.00,1762.43,10033.24,0.00,0.00
"2016",5583.00,7168.34,53783.35,0.00,0.00,3817.27,1579.94,0.00,0.00,1527.97,10050.89,0.00,0.00
"2016",5584.00,5600.26,55404.27,0.00,0.00,3490.46,1855.14,0.00,0.00,1208.78,10273.30,0.00,0.00
"2016",5585.00,3531.07,57077.60,0.00,0.00,2822.95,2478.41,0.00,0.00,813.73,10409.52,0.00,0.00
"2016",5586.00,1360.08,58362.71,0.00,0.00,1473.76,3740.97,0.00,0.00,425.58,10523.84,0.00,0.00
"2016",5587.00,30.47,58894.84,0.00,0.00,294.32,4882.61,0.00,0.00,109.35,10980.37,0.00,0.00
"2016",5588.00,0.00,56930.65,0.00,0.00,8.26,5205.54,0.00,0.00,0.00,11011.69,0.00,0.00
"2016",5589.00,0.00,52698.22,0.00,0.00,0.00,5651.59,0.00,0.00,0.00,10278.73,0.00,0.00
"2016",5590.00,0.00,47844.15,0.00,0.00,0.00,5475.55,0.00,0.00,0.00,9506.01,0.00,0.00
"2016",5591.00,0.00,44524.51,0.00,0.00,0.00,5128.09,0.00,0.00,0.00,8899.08,0.00,0.00
"2016",5592.00,0.00,42623.04,0.00,0.00,0.00,4576.94,0.00,0.00,0.00,8674.77,0.00,0.00
"2016",5593.00,0.00,41528.66,0.00,0.00,0.00,4223.02,0.00,0.00,0.00,8565.24,0.00,0.00
"2016",5594.00,0.00,41582.47,0.00,0.00,0.00,3952.98,0.00,0.00,0.00,8501.47,0.00,0.00
"2016",5595.00,0.00,42702.79,0.00,0.00,0.00,3792.61,0.00,0.00,0.99,8435.96,0.00,0.00
"2016",5596.00,0.00,46309.72,0.00,0.00,0.00,3710.58,0.00,0.00,26.60,8667.67,0.00,0.00
"2016",5597.00,5.70,53384.31,0.00,0.00,0.00,3677.40,0.00,0.00,95.56,9731.54,0.00,0.00
"2016",5598.00,989.29,58203.13,0.00,0.00,4.22,3759.82,0.00,0.00,305.40,10854.09,0.00,0.00
"2016",5599.00,4331.36,58068.29,0.00,0.00,209.20,3540.10,0.00,0.00,625.57,10960.79,0.00,0.00
"2016",5600.00,7843.70,55602.28,0.00,0.00,1117.39,3064.16,0.00,0.00,989.09,10682.80,0.00,0.00
"2016",5601.00,11358.59,53716.95,0.00,0.00,2449.45,2395.69,0.00,0.00,1324.04,10470.88,0.00,0.00
"2016",5602.00,14278.22,52600.78,0.00,0.00,3273.26,1918.43,0.00,0.00,1594.96,10301.99,0.00,0.00
"2016",5603.00,15664.46,49937.60,0.00,0.00,3700.91,1673.26,0.00,0.00,1735.83,10122.86,0.00,0.00
"2016",5604.00,15828.24,49338.58,0.00,0.00,3902.08,1565.18,0.00,0.00,1788.05,10049.64,0.00,0.00
"2016",5605.00,17330.92,46756.89,0.00,0.00,3986.70,1345.07,0.00,0.00,1773.27,10091.42,0.00,0.00
